forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms,observed,observed_wind_ms,persistence,power_curve,lead_hour,eligible,split
2026-01-30T00:00:00+00:00,2026-01-30T00:00:00+00:00,turbine_2,0.4257671,2.8299999,0.838333333333333,10.058333333333334,0.99,0.0,1,True,all
2026-01-30T00:00:00+00:00,2026-01-30T01:00:00+00:00,turbine_2,0.403844,3.1099999,0.683333333333333,8.998333333333333,0.99,0.001810833685109,2,True,all
2026-01-30T00:00:00+00:00,2026-01-30T02:00:00+00:00,turbine_2,0.422407,2.47,0.665,8.856666666666667,0.99,0.0,3,True,all
2026-01-30T00:00:00+00:00,2026-01-30T03:00:00+00:00,turbine_2,0.4258486,2.3499999,0.501666666666667,8.158333333333333,0.99,0.0,4,True,all
2026-01-30T00:00:00+00:00,2026-01-30T04:00:00+00:00,turbine_2,0.3960145,2.8099999,0.416666666666667,7.449999999999999,0.99,0.0,5,True,all
2026-01-30T00:00:00+00:00,2026-01-30T05:00:00+00:00,turbine_2,0.367076,3.03,0.76,9.276666666666666,0.99,0.000480968253968,6,True,all
2026-01-30T00:00:00+00:00,2026-01-30T06:00:00+00:00,turbine_2,0.3577524,2.5699999,0.685,9.02,0.99,0.0,7,True,all
2026-01-30T00:00:00+00:00,2026-01-30T07:00:00+00:00,turbine_2,0.3439015,3.1300001,0.495,7.645,0.99,0.002154203373939,8,True,all
2026-01-30T00:00:00+00:00,2026-01-30T08:00:00+00:00,turbine_2,0.3618077,2.8900001,0.523333333333333,8.061666666666667,0.99,0.0,9,True,all
2026-01-30T00:00:00+00:00,2026-01-30T09:00:00+00:00,turbine_2,0.3906335,2.5699999,0.798333333333333,9.743333333333334,0.99,0.0,10,True,all
2026-01-30T00:00:00+00:00,2026-01-30T10:00:00+00:00,turbine_2,0.4137574,2.4200001,0.946666666666667,10.961666666666666,0.99,0.0,11,True,all
2026-01-30T00:00:00+00:00,2026-01-30T11:00:00+00:00,turbine_2,0.4384843,2.3,0.971666666666667,11.950000000000001,0.99,0.0,12,True,all
2026-01-30T00:00:00+00:00,2026-01-30T12:00:00+00:00,turbine_2,0.4364522,2.9000001,0.976666666666667,12.081666666666665,0.99,0.0,13,True,all
2026-01-30T00:00:00+00:00,2026-01-30T13:00:00+00:00,turbine_2,0.4562981,2.7,0.985,12.506666666666668,0.99,0.0,14,True,all
2026-01-30T00:00:00+00:00,2026-01-30T14:00:00+00:00,turbine_2,0.4808739,2.5,0.973333333333333,11.816666666666665,0.99,0.0,15,True,all
2026-01-30T00:00:00+00:00,2026-01-30T15:00:00+00:00,turbine_2,0.5084896,2.4000001,0.966666666666667,11.508333333333333,0.99,0.0,16,True,all
2026-01-30T00:00:00+00:00,2026-01-30T16:00:00+00:00,turbine_2,0.5230933,2.5999999,0.968333333333333,11.703333333333333,0.99,0.0,17,True,all
2026-01-30T00:00:00+00:00,2026-01-30T17:00:00+00:00,turbine_2,0.5609752,1.65,0.985,11.530000000000001,0.99,0.0,18,True,all
2026-01-30T00:00:00+00:00,2026-01-30T18:00:00+00:00,turbine_2,0.5696418,2.0599999,0.788333333333334,9.891666666666667,0.99,0.0,19,True,all
2026-01-30T00:00:00+00:00,2026-01-30T19:00:00+00:00,turbine_2,0.5966552,1.84,0.82,9.87,0.99,0.0,20,True,all
2026-01-30T00:00:00+00:00,2026-01-30T20:00:00+00:00,turbine_2,0.6207842,1.8099999,0.603333333333333,8.536666666666667,0.99,0.0,21,True,all
2026-01-30T00:00:00+00:00,2026-01-30T21:00:00+00:00,turbine_2,0.636556,1.53,0.578333333333333,8.205,0.99,0.0,22,True,all
2026-01-30T00:00:00+00:00,2026-01-30T22:00:00+00:00,turbine_2,0.6295481,1.52,0.263333333333333,6.493333333333333,0.99,0.0,23,True,all
2026-01-30T00:00:00+00:00,2026-01-30T23:00:00+00:00,turbine_2,0.6020022,1.4400001,0.145,5.523333333333333,0.99,0.0,24,True,all
