forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms,observed,observed_wind_ms,persistence,power_curve,lead_hour,eligible,split
2026-01-30T00:00:00+00:00,2026-01-30T23:00:00+00:00,turbine_1,0.4348368,1.4400001,0.1550000,5.5966667,0.9900000,0.0000000,24,True,all
2026-01-30T00:00:00+00:00,2026-01-30T00:00:00+00:00,turbine_2,0.4409855,2.8299999,0.8383333,10.0583333,0.9900000,0.0000000,1,True,all
2026-01-30T00:00:00+00:00,2026-01-30T01:00:00+00:00,turbine_2,0.4208927,3.1099999,0.6833333,8.9983333,0.9900000,0.0018108,2,True,all
2026-01-30T00:00:00+00:00,2026-01-30T02:00:00+00:00,turbine_2,0.4390477,2.4700000,0.6650000,8.8566667,0.9900000,0.0000000,3,True,all
2026-01-30T00:00:00+00:00,2026-01-30T03:00:00+00:00,turbine_2,0.4403821,2.3499999,0.5016667,8.1583333,0.9900000,0.0000000,4,True,all
2026-01-30T00:00:00+00:00,2026-01-30T04:00:00+00:00,turbine_2,0.4077703,2.8099999,0.4166667,7.4500000,0.9900000,0.0000000,5,True,all
2026-01-30T00:00:00+00:00,2026-01-30T05:00:00+00:00,turbine_2,0.3766493,3.0300000,0.7600000,9.2766667,0.9900000,0.0004810,6,True,all
2026-01-30T00:00:00+00:00,2026-01-30T06:00:00+00:00,turbine_2,0.3672026,2.5699999,0.6850000,9.0200000,0.9900000,0.0000000,7,True,all
2026-01-30T00:00:00+00:00,2026-01-30T07:00:00+00:00,turbine_2,0.3555141,3.1300001,0.4950000,7.6450000,0.9900000,0.0021542,8,True,all
2026-01-30T00:00:00+00:00,2026-01-30T08:00:00+00:00,turbine_2,0.3750599,2.8900001,0.5233333,8.0616667,0.9900000,0.0000000,9,True,all
2026-01-30T00:00:00+00:00,2026-01-30T09:00:00+00:00,turbine_2,0.4037113,2.5699999,0.7983333,9.7433333,0.9900000,0.0000000,10,True,all
2026-01-30T00:00:00+00:00,2026-01-30T10:00:00+00:00,turbine_2,0.4253133,2.4200001,0.9466667,10.9616667,0.9900000,0.0000000,11,True,all
2026-01-30T00:00:00+00:00,2026-01-30T11:00:00+00:00,turbine_2,0.4488367,2.3000000,0.9716667,11.9500000,0.9900000,0.0000000,12,True,all
2026-01-30T00:00:00+00:00,2026-01-30T12:00:00+00:00,turbine_2,0.4473632,2.9000001,0.9766667,12.0816667,0.9900000,0.0000000,13,True,all
2026-01-30T00:00:00+00:00,2026-01-30T13:00:00+00:00,turbine_2,0.4691669,2.7000000,0.9850000,12.5066667,0.9900000,0.0000000,14,True,all
2026-01-30T00:00:00+00:00,2026-01-30T14:00:00+00:00,turbine_2,0.4956761,2.5000000,0.9733333,11.8166667,0.9900000,0.0000000,15,True,all
2026-01-30T00:00:00+00:00,2026-01-30T15:00:00+00:00,turbine_2,0.5240611,2.4000001,0.9666667,11.5083333,0.9900000,0.0000000,16,True,all
2026-01-30T00:00:00+00:00,2026-01-30T16:00:00+00:00,turbine_2,0.5384241,2.5999999,0.9683333,11.7033333,0.9900000,0.0000000,17,True,all
2026-01-30T00:00:00+00:00,2026-01-30T17:00:00+00:00,turbine_2,0.5751457,1.6500000,0.9850000,11.5300000,0.9900000,0.0000000,18,True,all
2026-01-30T00:00:00+00:00,2026-01-30T18:00:00+00:00,turbine_2,0.5843372,2.0599999,0.7883333,9.8916667,0.9900000,0.0000000,19,True,all
2026-01-30T00:00:00+00:00,2026-01-30T19:00:00+00:00,turbine_2,0.6116132,1.8400000,0.8200000,9.8700000,0.9900000,0.0000000,20,True,all
2026-01-30T00:00:00+00:00,2026-01-30T20:00:00+00:00,turbine_2,0.6356013,1.8099999,0.6033333,8.5366667,0.9900000,0.0000000,21,True,all
2026-01-30T00:00:00+00:00,2026-01-30T21:00:00+00:00,turbine_2,0.6500567,1.5300000,0.5783333,8.2050000,0.9900000,0.0000000,22,True,all
2026-01-30T00:00:00+00:00,2026-01-30T22:00:00+00:00,turbine_2,0.6419025,1.5200000,0.2633333,6.4933333,0.9900000,0.0000000,23,True,all
2026-01-30T00:00:00+00:00,2026-01-30T23:00:00+00:00,turbine_2,0.6135201,1.4400001,0.1450000,5.5233333,0.9900000,0.0000000,24,True,all
