forecast_origin,valid_time,turbine_id,power_normalized,wind_speed_ms,observed,observed_wind_ms,persistence,power_curve,lead_hour,eligible,split
2026-01-18T00:00:00+00:00,2026-01-18T22:00:00+00:00,turbine_1,0.2997609,3.8299999,0.3166667,6.8750000,0.0100000,0.0171557,23,True,development
2026-01-18T00:00:00+00:00,2026-01-18T23:00:00+00:00,turbine_1,0.2956508,3.7900000,0.2250000,6.3766667,0.0100000,0.0161317,24,True,development
2026-01-18T00:00:00+00:00,2026-01-18T00:00:00+00:00,turbine_2,0.2174554,1.6600000,0.0100000,0.7966667,0.0100000,0.0000000,1,True,development
2026-01-18T00:00:00+00:00,2026-01-18T01:00:00+00:00,turbine_2,0.2165276,1.4900000,0.0100000,0.8783333,0.0100000,0.0000000,2,True,development
2026-01-18T00:00:00+00:00,2026-01-18T02:00:00+00:00,turbine_2,0.2181225,1.3600000,0.0100000,0.6600000,0.0100000,0.0000000,3,True,development
2026-01-18T00:00:00+00:00,2026-01-18T03:00:00+00:00,turbine_2,0.2179206,1.7300000,0.0100000,1.1300000,0.0100000,0.0000000,4,True,development
2026-01-18T00:00:00+00:00,2026-01-18T04:00:00+00:00,turbine_2,0.2116351,2.0200000,0.0100000,1.4750000,0.0100000,0.0000000,5,True,development
2026-01-18T00:00:00+00:00,2026-01-18T05:00:00+00:00,turbine_2,0.1986792,1.9000000,0.0100000,2.4966667,0.0100000,0.0000000,6,True,development
2026-01-18T00:00:00+00:00,2026-01-18T06:00:00+00:00,turbine_2,0.1897363,1.9000000,0.0100000,4.1850000,0.0100000,0.0000000,7,True,development
2026-01-18T00:00:00+00:00,2026-01-18T07:00:00+00:00,turbine_2,0.1903832,2.4000001,0.0166667,5.8850000,0.0100000,0.0000000,8,True,development
2026-01-18T00:00:00+00:00,2026-01-18T08:00:00+00:00,turbine_2,0.1941479,2.2200000,0.0116667,4.9616667,0.0100000,0.0000000,9,True,development
2026-01-18T00:00:00+00:00,2026-01-18T09:00:00+00:00,turbine_2,0.2006560,2.0899999,0.0850000,5.4266667,0.0100000,0.0000000,10,True,development
2026-01-18T00:00:00+00:00,2026-01-18T10:00:00+00:00,turbine_2,0.2048661,2.0899999,0.0466667,4.9250000,0.0100000,0.0000000,11,True,development
2026-01-18T00:00:00+00:00,2026-01-18T11:00:00+00:00,turbine_2,0.2075873,2.4100001,0.1433333,6.2433333,0.0100000,0.0000000,12,True,development
2026-01-18T00:00:00+00:00,2026-01-18T12:00:00+00:00,turbine_2,0.2106332,2.0200000,0.2383333,7.0100000,0.0100000,0.0000000,13,True,development
2026-01-18T00:00:00+00:00,2026-01-18T13:00:00+00:00,turbine_2,0.2152013,2.6099999,0.3900000,7.7200000,0.0100000,0.0000000,14,True,development
2026-01-18T00:00:00+00:00,2026-01-18T14:00:00+00:00,turbine_2,0.2221711,2.8000000,0.4383333,7.9883333,0.0100000,0.0000000,15,True,development
2026-01-18T00:00:00+00:00,2026-01-18T15:00:00+00:00,turbine_2,0.2308262,3.0100000,0.2566667,7.0366667,0.0100000,0.0001593,16,True,development
2026-01-18T00:00:00+00:00,2026-01-18T16:00:00+00:00,turbine_2,0.2403436,3.2100000,0.1950000,6.6916667,0.0100000,0.0035721,17,True,development
2026-01-18T00:00:00+00:00,2026-01-18T17:00:00+00:00,turbine_2,0.2490372,3.5200000,0.1283333,6.1750000,0.0100000,0.0097673,18,True,development
2026-01-18T00:00:00+00:00,2026-01-18T18:00:00+00:00,turbine_2,0.2596032,3.4500000,0.1866667,6.6583333,0.0100000,0.0082679,19,True,development
2026-01-18T00:00:00+00:00,2026-01-18T19:00:00+00:00,turbine_2,0.2806306,3.5400000,0.1816667,6.4983333,0.0100000,0.0102069,20,True,development
2026-01-18T00:00:00+00:00,2026-01-18T20:00:00+00:00,turbine_2,0.3031669,3.5699999,0.2416667,6.6966667,0.0100000,0.0108755,21,True,development
2026-01-18T00:00:00+00:00,2026-01-18T21:00:00+00:00,turbine_2,0.3168262,3.6700001,0.2533333,6.6166667,0.0100000,0.0131869,22,True,development
2026-01-18T00:00:00+00:00,2026-01-18T22:00:00+00:00,turbine_2,0.3151777,3.8299999,0.2916667,6.7833333,0.0100000,0.0171557,23,True,development
2026-01-18T00:00:00+00:00,2026-01-18T23:00:00+00:00,turbine_2,0.2979240,3.7900000,0.2333333,6.5433333,0.0100000,0.0161317,24,True,development
2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,turbine_1,0.2680131,3.6500001,0.3566667,7.1483333,0.2250000,0.0127144,1,True,development
2026-01-19T00:00:00+00:00,2026-01-19T01:00:00+00:00,turbine_1,0.2613263,3.9300001,0.6150000,8.6733333,0.2250000,0.0198110,2,True,development
2026-01-19T00:00:00+00:00,2026-01-19T02:00:00+00:00,turbine_1,0.2485460,4.1199999,0.5350000,8.1016667,0.2250000,0.0252408,3,True,development
2026-01-19T00:00:00+00:00,2026-01-19T03:00:00+00:00,turbine_1,0.2364955,4.2199998,0.3916667,7.2033333,0.2250000,0.0283077,4,True,development
2026-01-19T00:00:00+00:00,2026-01-19T04:00:00+00:00,turbine_1,0.2296368,4.5599999,0.3383333,6.9716667,0.2250000,0.0398700,5,True,development
2026-01-19T00:00:00+00:00,2026-01-19T05:00:00+00:00,turbine_1,0.2251589,4.8400002,0.4700000,7.6233333,0.2250000,0.0507818,6,True,development
2026-01-19T00:00:00+00:00,2026-01-19T06:00:00+00:00,turbine_1,0.2186134,4.9400001,0.3483333,7.1116667,0.2250000,0.0549993,7,True,development
2026-01-19T00:00:00+00:00,2026-01-19T07:00:00+00:00,turbine_1,0.2088821,5.0100002,0.1350000,5.4250000,0.2250000,0.0580550,8,True,development
2026-01-19T00:00:00+00:00,2026-01-19T08:00:00+00:00,turbine_1,0.1985408,4.7199998,0.2666667,6.4800000,0.2250000,0.0459459,9,True,development
2026-01-19T00:00:00+00:00,2026-01-19T09:00:00+00:00,turbine_1,0.1926965,4.4800000,0.3150000,6.9450000,0.2250000,0.0369873,10,True,development
2026-01-19T00:00:00+00:00,2026-01-19T10:00:00+00:00,turbine_1,0.1916815,3.9600000,0.3316667,7.1966667,0.2250000,0.0206344,11,True,development
2026-01-19T00:00:00+00:00,2026-01-19T11:00:00+00:00,turbine_1,0.1947058,4.0999999,0.2866667,7.0483333,0.2250000,0.0246449,12,True,development
2026-01-19T00:00:00+00:00,2026-01-19T12:00:00+00:00,turbine_1,0.1969358,4.3699999,0.3700000,7.3166667,0.2250000,0.0331884,13,True,development
2026-01-19T00:00:00+00:00,2026-01-19T13:00:00+00:00,turbine_1,0.1947889,4.3899999,0.3566667,7.2583333,0.2250000,0.0338651,14,True,development
2026-01-19T00:00:00+00:00,2026-01-19T14:00:00+00:00,turbine_1,0.1925733,4.6100001,0.3133333,7.0416667,0.2250000,0.0417238,15,True,development
2026-01-19T00:00:00+00:00,2026-01-19T15:00:00+00:00,turbine_1,0.1958344,4.7100000,0.2883333,6.8916667,0.2250000,0.0455539,16,True,development
2026-01-19T00:00:00+00:00,2026-01-19T16:00:00+00:00,turbine_1,0.2105190,4.8499999,0.2633333,6.7600000,0.2250000,0.0511958,17,True,development
2026-01-19T00:00:00+00:00,2026-01-19T17:00:00+00:00,turbine_1,0.2365624,5.0000000,0.2283333,6.5850000,0.2250000,0.0576132,18,True,development
2026-01-19T00:00:00+00:00,2026-01-19T18:00:00+00:00,turbine_1,0.2656226,4.9299998,0.4216667,7.3433333,0.2250000,0.0545697,19,True,development
2026-01-19T00:00:00+00:00,2026-01-19T19:00:00+00:00,turbine_1,0.2846944,4.9600000,0.3616667,7.0566667,0.2250000,0.0558636,20,True,development
2026-01-19T00:00:00+00:00,2026-01-19T20:00:00+00:00,turbine_1,0.2845911,4.9600000,0.3266667,6.7383333,0.2250000,0.0558636,21,True,development
2026-01-19T00:00:00+00:00,2026-01-19T21:00:00+00:00,turbine_1,0.2724534,5.0599999,0.0333333,3.5700000,0.2250000,0.0602905,22,True,development
2026-01-19T00:00:00+00:00,2026-01-19T22:00:00+00:00,turbine_1,0.2608288,5.0300002,0.0700000,5.3850000,0.2250000,0.0589439,23,True,development
2026-01-19T00:00:00+00:00,2026-01-19T23:00:00+00:00,turbine_1,0.2565238,4.7500000,0.0150000,2.5816667,0.2250000,0.0471322,24,True,development
2026-01-19T00:00:00+00:00,2026-01-19T00:00:00+00:00,turbine_2,0.1817600,3.6500001,0.3500000,7.2750000,0.2333333,0.0127144,1,True,development
