split,turbine_id,lead_hour,n,expected,excluded,missing_observed,missing_persistence,origins,first_origin,last_origin,model_mae,model_rmse,persistence_mae,persistence_rmse,power_curve_mae,power_curve_rmse,forecast_wind_mean_ms,observed_wind_mean_ms
holdout,turbine_1,4,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.24984271333333333,0.3202922927566711,0.16466666666666668,0.25318636087540997,0.393640873015873,0.4982656461368904,2.908,6.462666666666666
holdout,turbine_1,5,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.2079750933333333,0.26223392798365946,0.20500000000000002,0.2591299545273246,0.3357630804232804,0.41469087442070146,2.88200004,6.089333333333334
holdout,turbine_1,6,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.2596414933333333,0.31210466958677535,0.305,0.44345173857415915,0.235146210983371,0.32661965485503275,2.73200004,5.185333333333334
holdout,turbine_1,7,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.36226018666666665,0.3881174572154053,0.4696666666666666,0.6000310177167696,0.06927705594905466,0.13111446851689135,2.6699999599999997,3.750333333333333
holdout,turbine_1,8,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.2996970733333333,0.3207673701554567,0.41600000000000004,0.5144619627446826,0.13565798095238096,0.20224990303348248,2.4939999800000003,4.507333333333333
holdout,turbine_1,9,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.2920234466666667,0.3160325038337963,0.41066666666666674,0.512057939430035,0.14692387017588712,0.2121643997418468,2.44599998,4.058333333333334
holdout,turbine_1,10,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.35004248000000004,0.3666541090106194,0.458,0.5748400743781796,0.08785133744855968,0.12602357628035782,2.5100000200000006,4.019999999999999
holdout,turbine_1,11,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.36069585333333337,0.3825794289387395,0.4703333333333333,0.5969370895570897,0.07643968409387068,0.11471228564021364,2.65400002,3.5780000000000003
holdout,turbine_1,12,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.3406591133333333,0.3865434380168582,0.43966666666666665,0.5971083095497276,0.10921084289930165,0.21393496057404124,2.85599998,3.0960000000000005
holdout,turbine_1,13,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.35684222,0.39547110868304874,0.41100000000000003,0.5920468262261394,0.21206778302837387,0.36986041961197724,2.882,4.144
holdout,turbine_1,14,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.42670346666666664,0.43061057872642294,0.4923333333333334,0.6217006246310733,0.2985975855746667,0.4602967390620675,2.8180000200000004,4.980333333333334
holdout,turbine_1,15,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.46208737333333333,0.4730936119927044,0.5280000000000001,0.6552666971885909,0.33265559861911354,0.5156022999238769,2.76999994,4.830333333333334
holdout,turbine_1,16,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.43830452,0.45360122605315545,0.5036666666666667,0.6460233053931654,0.3089446630560376,0.478790668260677,2.88399992,5.487333333333334
holdout,turbine_1,17,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.4541688199999999,0.48543258695169034,0.5126666666666667,0.6661306178220605,0.3163423787279365,0.49945905047078243,2.9179999599999995,5.640333333333333
holdout,turbine_1,18,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.43071164,0.478567496672816,0.572,0.6780224512834693,0.2922623156915932,0.4658011082705287,2.84599994,5.376333333333333
holdout,turbine_1,19,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.39947521333333336,0.4568737231838594,0.5566666666666668,0.6619273206159252,0.3149124063492063,0.46225748374953923,2.8440000000000003,5.333333333333333
holdout,turbine_1,20,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.38739844,0.44780110447679533,0.6316666666666666,0.692202202314388,0.444133989759157,0.5790264779196829,2.84199994,6.534666666666666
holdout,turbine_1,21,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.4099092333333333,0.44249030916853427,0.696,0.7245051951351196,0.4292716609083033,0.562895675934055,2.908,7.308666666666667
holdout,turbine_1,22,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.38029160666666667,0.4346687680566144,0.6626666666666667,0.6876303916753211,0.36363438247794005,0.5010512225707114,2.98200006,6.8406666666666665
holdout,turbine_1,23,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.35134820666666666,0.3995655704055335,0.5366666666666666,0.6129165250396392,0.46624063500873014,0.5781540977705765,3.02200002,7.543000000000001
holdout,turbine_1,24,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.36305877333333336,0.42393493911126134,0.5043333333333333,0.571805619652926,0.5425417546277248,0.6632442870885183,3.1,7.483666666666667
holdout,turbine_2,1,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.29120036,0.3294188183224814,0.12566666666666665,0.17717380042081715,0.43048029800589055,0.5541457030846128,2.8980000400000003,6.906000000000001
holdout,turbine_2,2,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.23224543999999997,0.29291150805902755,0.23233333333333334,0.2883564537936414,0.2978697735393004,0.38238771237036784,2.96200002,6.047
holdout,turbine_2,3,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.24098023999999998,0.2987856963628375,0.2859999999999999,0.40211247735483713,0.24593725571380598,0.2897270383448852,2.952,5.572000000000001
holdout,turbine_2,4,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.26982486666666666,0.3284370872655753,0.147,0.2442573779165466,0.3893075396825397,0.4962059257877515,2.908,6.582666666666666
holdout,turbine_2,5,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.24474283333333333,0.291017161928827,0.20299999999999999,0.25476895851383113,0.32776308042328045,0.414662015886583,2.88200004,6.1
holdout,turbine_2,6,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.27763412,0.3157511948097158,0.33399999999999996,0.4805193949143873,0.19614621098337096,0.273629343992523,2.73200004,4.973
holdout,turbine_2,7,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.36300936,0.38252377841857793,0.4659999999999999,0.6081794325873099,0.06294372261572131,0.12132979680531414,2.6699999599999997,3.7556666666666674
holdout,turbine_2,8,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.30829304,0.3304260718429538,0.41600000000000004,0.5225206003381855,0.12299131428571428,0.1902703367706875,2.4939999800000003,4.640666666666666
holdout,turbine_2,9,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.3274066733333333,0.3470479317645827,0.42099999999999993,0.526590184320048,0.12325720350922047,0.18611483690941513,2.44599998,3.8689999999999998
holdout,turbine_2,10,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.38296673999999997,0.3963359635162755,0.45199999999999996,0.5834085665771077,0.08451800411522635,0.1231859552464743,2.5100000200000006,3.861666666666667
holdout,turbine_2,11,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.39808477999999997,0.4140271025536541,0.45899999999999996,0.5997170629184695,0.07777301742720402,0.11592630623289076,2.65400002,3.757
holdout,turbine_2,12,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.37157075333333334,0.4204745813955414,0.425,0.6074651338874428,0.11387750956596832,0.22796771365026167,2.85599998,3.3416666666666663
holdout,turbine_2,13,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.39870136,0.4262137028630064,0.44033333333333324,0.6148888788499377,0.21940111636170725,0.38952543348141117,2.882,4.3533333333333335
holdout,turbine_2,14,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.44038884666666667,0.45300917073991026,0.5346666666666666,0.6538866704389819,0.31293091890800007,0.48192294524663815,2.8180000200000004,5.197
holdout,turbine_2,15,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.4617492333333333,0.4772178445353082,0.5503333333333333,0.6724808960524868,0.32765559861911353,0.5076127773084435,2.76999994,4.855666666666666
holdout,turbine_2,16,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.4587690266666667,0.476223264299964,0.5613333333333332,0.6769350863348058,0.33927799638937095,0.5132001489695756,2.88399992,5.763333333333334
holdout,turbine_2,17,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.45727784666666665,0.4854785009235374,0.5856666666666667,0.6944506221947436,0.3620090453946031,0.534089838247647,2.9179999599999995,5.788666666666667
holdout,turbine_2,18,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.4299170666666667,0.4725901784629502,0.5836666666666666,0.6968400900573324,0.3372623156915932,0.49360477354463744,2.84599994,5.582333333333334
holdout,turbine_2,19,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.43456652,0.4805075975309323,0.5653333333333332,0.6832146238351622,0.3402457396825397,0.4998932966552292,2.8440000000000003,5.532333333333334
holdout,turbine_2,20,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.4173031066666667,0.458736725330626,0.6799999999999999,0.722971491677077,0.46380065642582363,0.6097730551615779,2.84199994,6.900666666666666
holdout,turbine_2,21,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.4008445266666666,0.44656020726328916,0.6833333333333332,0.7327944990089498,0.4366049942416367,0.5670171825481596,2.908,7.484333333333334
holdout,turbine_2,22,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.43907310666666666,0.4692904844522647,0.6676666666666666,0.6982155827536363,0.3733010491446067,0.5085827808639894,2.98200006,6.95
holdout,turbine_2,23,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.3645925533333333,0.4130560610184603,0.5663333333333334,0.6367273095027939,0.4639073016753968,0.5742515609143909,3.02200002,7.695666666666666
holdout,turbine_2,24,5,5,0,0,0,5,2026-01-25T00:00:00+00:00,2026-01-29T00:00:00+00:00,0.39389795333333333,0.4306457363851305,0.5456666666666666,0.6073279363097192,0.5292084212943915,0.6571025628794126,3.1,7.5536666666666665
